#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V81; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=36;ActivationThreshold(%)=5.51;DeactivationThreshold(%)=13.44;
V81;0000;BlankoAgent;initstate;;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V81;0001;BlankoAgent;initstate;;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V81;0002;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V81;0003;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V81;0004;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V81;0005;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V81;0006;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V81;0007;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V81;0008;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V81;0009;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V81;0010;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V81;0011;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V81;0012;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V81;0013;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V81;0014;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V81;0015;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V81;0016;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V81;0017;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V81;0018;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V81;0019;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V81;0020;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V81;0021;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V81;0022;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V81;0023;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V81;0024;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V81;0025;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V81;0026;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V81;0027;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V81;0028;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V81;0029;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1072;
V81;0030;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1071;
V81;0031;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1064;
V81;0032;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V81;0033;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1073;
V81;0034;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1079;
V81;0035;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1082;
V81;0036;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1081;
V81;0037;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1084;
V81;0038;BlankoAgent;initstate;PriceWindow needs at least 36 days prices as basis.;0;440244;440244;0;0,00;0;0,00;  ;   ;   ;   ;  ;1087;
V81;0039;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1085;G;1013,00;0,00;0;0;0; ;0;0;
V81;0040;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1087;B;1000,00;0,00;0;0;0; ;0;0;
V81;0041;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1082;B;992,00;0,00;0;0;0; ;0;0;
V81;0042;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1079;b;993,00;0,00;0;0;0; ;0;0;
V81;0043;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1078;B;982,00;0,00;0;0;0; ;0;0;
V81;0044;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1069;B;977,00;0,00;0;0;0; ;0;0;
V81;0045;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1066;G;991,00;0,00;0;0;0; ;0;0;
V81;0046;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1059;B;972,00;0,00;0;0;0; ;0;0;
V81;0047;BlankoAgent;active   ;already active but no strategy;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1054;G;977,00;0,00;0;0;0; ;0;0;
V81;0048;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1046;G;987,00;0,00;0;0;0; ;0;0;
V81;0049;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1038;B;980,00;0,00;0;0;0; ;0;0;
V81;0050;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1030;B;994,00;0,00;0;0;0; ;0;0;
V81;0051;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1030;T;1002,00;0,00;0;0;0; ;0;0;
V81;0052;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1030;B;1002,00;0,00;0;0;0; ;0;0;
V81;0053;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1030;T;1004,00;0,00;0;0;0; ;0;0;
V81;0054;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1030;T;1013,00;0,00;0;0;0; ;0;0;
V81;0055;BlankoAgent;active   ;already active but no strategy;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1030;T;998,00;0,00;0;0;0; ;0;0;
V81;0056;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1011;b;997,00;0,00;0;0;0; ;0;0;
V81;0057;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;1011;T;1004,00;0,00;0;0;0; ;0;0;
V81;0058;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;986;G;993,00;0,00;0;0;0; ;0;0;
V81;0059;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;983;B;1003,00;0,00;0;0;0; ;0;0;
V81;0060;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;977;B;1010,00;0,00;0;0;0; ;0;0;
V81;0061;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;972;B;1020,00;0,00;0;0;0; ;0;0;
V81;0062;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;966;B;1030,00;0,00;0;0;0; ;0;0;
V81;0063;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;967;B;1032,00;0,00;0;0;0; ;0;0;
V81;0064;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;960;B;1018,00;0,00;0;0;0; ;0;0;
V81;0065;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;954;B;1012,00;0,00;0;0;0; ;0;0;
V81;0066;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;954;B;1016,00;0,00;0;0;0; ;0;0;
V81;0067;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;948;B;1009,00;0,00;0;0;0; ;0;0;
V81;0068;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;951;B;1015,00;0,00;0;0;0; ;0;0;
V81;0069;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;955;B;1022,00;0,00;0;0;0; ;0;0;
V81;0070;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;965;B;1028,00;0,00;0;0;0; ;0;0;
V81;0071;BlankoAgent;active   ;already active but no strategy;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;965;B;1029,00;0,00;0;0;0; ;0;0;
V81;0072;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;959;B;1012,00;0,00;0;0;0; ;0;0;
V81;0073;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;440244;440244;0;0,00;0;0,00;N;0;0;0;0;957;B;1017,00;0,00;0;0;0; ;0;0;
