#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V45; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=40;ActivationThreshold(%)=6.21;DeactivationThreshold(%)=12.04;
V45;0000;BlankoAgent;initstate;;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V45;0001;BlankoAgent;initstate;;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V45;0002;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V45;0003;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V45;0004;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V45;0005;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V45;0006;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V45;0007;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V45;0008;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V45;0009;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V45;0010;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V45;0011;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V45;0012;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V45;0013;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V45;0014;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V45;0015;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V45;0016;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V45;0017;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V45;0018;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V45;0019;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V45;0020;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V45;0021;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V45;0022;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V45;0023;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V45;0024;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V45;0025;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V45;0026;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V45;0027;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V45;0028;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V45;0029;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1072;
V45;0030;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1071;
V45;0031;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1064;
V45;0032;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V45;0033;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1073;
V45;0034;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1079;
V45;0035;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1082;
V45;0036;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1081;
V45;0037;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1084;
V45;0038;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1087;
V45;0039;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1085;
V45;0040;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1087;
V45;0041;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1082;
V45;0042;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;507878;507878;0;0,00;0;0,00;  ;   ;   ;   ;  ;1079;
V45;0043;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1078;B;982,00;0,00;0;0;0; ;0;0;
V45;0044;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1069;B;977,00;0,00;0;0;0; ;0;0;
V45;0045;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1066;G;991,00;0,00;0;0;0; ;0;0;
V45;0046;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1059;B;972,00;0,00;0;0;0; ;0;0;
V45;0047;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1054;G;977,00;0,00;0;0;0; ;0;0;
V45;0048;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1046;G;987,00;0,00;0;0;0; ;0;0;
V45;0049;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1038;B;980,00;0,00;0;0;0; ;0;0;
V45;0050;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1030;B;994,00;0,00;0;0;0; ;0;0;
V45;0051;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1030;T;1002,00;0,00;0;0;0; ;0;0;
V45;0052;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1030;B;1002,00;0,00;0;0;0; ;0;0;
V45;0053;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1030;T;1004,00;0,00;0;0;0; ;0;0;
V45;0054;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1030;T;1013,00;0,00;0;0;0; ;0;0;
V45;0055;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1030;T;998,00;0,00;0;0;0; ;0;0;
V45;0056;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1011;b;997,00;0,00;0;0;0; ;0;0;
V45;0057;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;1011;T;1004,00;0,00;0;0;0; ;0;0;
V45;0058;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;986;G;993,00;0,00;0;0;0; ;0;0;
V45;0059;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;983;B;1003,00;0,00;0;0;0; ;0;0;
V45;0060;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;977;B;1010,00;0,00;0;0;0; ;0;0;
V45;0061;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;972;B;1020,00;0,00;0;0;0; ;0;0;
V45;0062;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;966;B;1030,00;0,00;0;0;0; ;0;0;
V45;0063;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;967;B;1032,00;0,00;0;0;0; ;0;0;
V45;0064;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;960;B;1018,00;0,00;0;0;0; ;0;0;
V45;0065;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;954;B;1012,00;0,00;0;0;0; ;0;0;
V45;0066;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;954;B;1016,00;0,00;0;0;0; ;0;0;
V45;0067;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;948;B;1009,00;0,00;0;0;0; ;0;0;
V45;0068;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;951;B;1015,00;0,00;0;0;0; ;0;0;
V45;0069;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;955;B;1022,00;0,00;0;0;0; ;0;0;
V45;0070;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;965;B;1028,00;0,00;0;0;0; ;0;0;
V45;0071;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;965;B;1029,00;0,00;0;0;0; ;0;0;
V45;0072;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;959;B;1012,00;0,00;0;0;0; ;0;0;
V45;0073;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;957;B;1017,00;0,00;0;0;0; ;0;0;
V45;0074;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;958;B;1022,00;0,00;0;0;0; ;0;0;
V45;0075;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;953;G;1006,00;0,00;0;0;0; ;0;0;
V45;0076;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;957;B;1022,00;0,00;0;0;0; ;0;0;
V45;0077;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;954;B;1006,00;0,00;0;0;0; ;0;0;
V45;0078;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;955;B;998,00;0,00;0;0;0; ;0;0;
V45;0079;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;948;G;994,00;0,00;0;0;0; ;0;0;
V45;0080;BlankoAgent;active   ;already active but no strategy;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;949;B;984,00;0,00;0;0;0; ;0;0;
V45;0081;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;946;B;986,00;0,00;0;0;0; ;0;0;
V45;0082;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;507878;507878;0;0,00;0;0,00;N;0;0;0;0;939;B;981,00;0,00;0;0;0; ;0;0;
