#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 5.0
     Investor: Minimal Abweichung zu System InnererWert -5.0
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V71; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=4;ActivationThreshold(%)=5.0;DeactivationThreshold(%)=5.0;
V71;0000;BlankoAgent;initstate;;1000;100000;1100000;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V71;0001;BlankoAgent;initstate;;1000;100000;1095000;0;0,00;-5000;-0,4545;  ;   ;   ;   ;  ;995;
V71;0002;BlankoAgent;initstate;PriceWindow needs at least 4 days prices as basis.;1000;100000;1091000;0;0,00;-9000;-0,8182;  ;   ;   ;   ;  ;991;
V71;0003;BlankoAgent;initstate;PriceWindow needs at least 4 days prices as basis.;1000;100000;1083000;0;0,00;-17000;-1,5455;  ;   ;   ;   ;  ;983;
V71;0004;BlankoAgent;initstate;PriceWindow needs at least 4 days prices as basis.;1000;100000;1092000;0;0,00;-8000;-0,7273;  ;   ;   ;   ;  ;992;
V71;0005;BlankoAgent;initstate;PriceWindow needs at least 4 days prices as basis.;1000;100000;1102000;0;0,00;2000;0,1818;  ;   ;   ;   ;  ;1002;
V71;0006;BlankoAgent;initstate;PriceWindow needs at least 4 days prices as basis.;1000;100000;1116000;0;0,00;16000;1,4545;  ;   ;   ;   ;  ;1016;
V71;0007;BlankoAgent;initstate;CurPrice=1016.0 Ref.Price=983,00 UpProcent=3,3571;1000;100000;1112000;0;0,00;12000;1,0909;  ;   ;   ;   ;  ;1012;
V71;0008;BlankoAgent;initstate;CurPrice=1012.0 Ref.Price=992,00 UpProcent=2,0161;1000;100000;1109000;0;0,00;9000;0,8182;  ;   ;   ;   ;  ;1009;
V71;0009;BlankoAgent;initstate;CurPrice=1009.0 Ref.Price=1002,00 UpProcent=0,6986;1000;100000;1105000;0;0,00;5000;0,4545;  ;   ;   ;   ;  ;1005;
V71;0010;BlankoAgent;initstate;CurpPrice=1005.0 Ref.Price=1016,00 DownProcent=1,0827;1000;100000;1100000;0;0,00;0;0,00;  ;   ;   ;   ;  ;1000;
V71;0011;BlankoAgent;initstate;CurpPrice=1000.0 Ref.Price=1012,00 DownProcent=1,1858;1000;100000;1089000;0;0,00;-11000;-1,00;  ;   ;   ;   ;  ;989;
