#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V70; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=26;ActivationThreshold(%)=6.96;DeactivationThreshold(%)=14.05;
V70;0000;BlankoAgent;initstate;;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V70;0001;BlankoAgent;initstate;;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V70;0002;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;984;
V70;0003;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;978;
V70;0004;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V70;0005;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;982;
V70;0006;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;977;
V70;0007;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V70;0008;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V70;0009;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V70;0010;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V70;0011;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;991;
V70;0012;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;994;
V70;0013;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;993;
V70;0014;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1009;
V70;0015;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1019;
V70;0016;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V70;0017;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1022;
V70;0018;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V70;0019;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V70;0020;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1037;
V70;0021;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1047;
V70;0022;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1053;
V70;0023;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1055;
V70;0024;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1049;
V70;0025;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1050;
V70;0026;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1046;
V70;0027;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V70;0028;BlankoAgent;initstate;PriceWindow needs at least 26 days prices as basis.;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1042;
V70;0029;BlankoAgent;initstate;CurPrice=1042.0 Ref.Price=978,00 UpProcent=6,544;0;561269;561269;0;0,00;0;0,00;  ;   ;   ;   ;  ;1048;
V70;0030;BlankoAgent;active   ;Activated, CurPrice=1048.0 Ref.Price=977,00 UpProcent=7,2671;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1044;B;1010,00;0,00;0;0;0; ;0;0;
V70;0031;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1033;B;999,00;0,00;0;0;0; ;0;0;
V70;0032;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1027;B;1011,00;0,00;0;0;0; ;0;0;
V70;0033;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1026;b;1023,00;0,00;0;0;0; ;0;0;
V70;0034;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1026;G;1026,00;0,00;0;0;0; ;0;0;
V70;0035;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1029;G;1018,00;0,00;0;0;0; ;0;0;
V70;0036;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1039;B;1020,00;0,00;0;0;0; ;0;0;
V70;0037;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1032;b;1015,00;0,00;0;0;0; ;0;0;
V70;0038;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1031;B;1005,00;0,00;0;0;0; ;0;0;
V70;0039;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1025;B;1013,00;0,00;0;0;0; ;0;0;
V70;0040;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;1017;B;1000,00;0,00;0;0;0; ;0;0;
V70;0041;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;979;G;992,00;0,00;0;0;0; ;0;0;
V70;0042;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;988;B;993,00;0,00;0;0;0; ;0;0;
V70;0043;BlankoAgent;active   ;already active but no strategy;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;950;G;982,00;0,00;0;0;0; ;0;0;
V70;0044;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;959;B;977,00;0,00;0;0;0; ;0;0;
V70;0045;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;953;G;991,00;0,00;0;0;0; ;0;0;
V70;0046;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;962;B;972,00;0,00;0;0;0; ;0;0;
V70;0047;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;949;G;977,00;0,00;0;0;0; ;0;0;
V70;0048;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;953;B;987,00;0,00;0;0;0; ;0;0;
V70;0049;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;949;B;980,00;0,00;0;0;0; ;0;0;
V70;0050;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;950;B;994,00;0,00;0;0;0; ;0;0;
V70;0051;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;948;b;1002,00;0,00;0;0;0; ;0;0;
V70;0052;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;948;B;1002,00;0,00;0;0;0; ;0;0;
V70;0053;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;947;B;1004,00;0,00;0;0;0; ;0;0;
V70;0054;BlankoAgent;active   ;already active but no strategy;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;955;G;1013,00;0,00;0;0;0; ;0;0;
V70;0055;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;961;B;998,00;0,00;0;0;0; ;0;0;
V70;0056;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;959;B;997,00;0,00;0;0;0; ;0;0;
V70;0057;BlankoAgent;active   ;already active but no strategy;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;965;B;1004,00;0,00;0;0;0; ;0;0;
V70;0058;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;561269;561269;0;0,00;0;0,00;N;0;0;0;0;958;B;993,00;0,00;0;0;0; ;0;0;
